,date,AOD
22045,2019-05-21,
22046,2019-05-23,
22047,2019-05-25,
22048,2019-05-27,
22049,2019-05-28,
22050,2019-05-30,
22051,2019-06-01,
22052,2018-10-21,
22053,2018-11-10,
22054,2018-11-30,
22055,2018-12-22,
22056,2019-01-11,
22057,2019-01-31,0.2675
22058,2019-02-20,
22059,2019-03-13,
22060,2019-04-03,
22061,2019-04-24,
22062,2019-06-05,
22063,2019-06-05,
22064,2019-06-06,
22065,2019-06-06,
22066,2019-06-06,
22067,2019-06-06,
22068,2019-06-06,
22069,2019-06-06,
22070,2019-06-06,
22071,2019-06-07,
22072,2019-06-07,
22073,2019-06-07,
22074,2019-06-07,
22075,2019-06-07,
22076,2019-06-08,
22077,2019-06-08,
22078,2019-06-08,
22079,2019-06-08,
22080,2019-06-08,
22081,2019-06-08,
22082,2019-06-08,
22083,2019-06-08,
22084,2019-06-09,
22085,2019-06-09,
22086,2019-06-09,
22087,2019-06-09,
22088,2019-06-10,
22089,2019-06-10,
22090,2019-06-10,
22091,2019-06-10,
22092,2019-06-10,0.1785909090909091
22093,2019-06-10,
22094,2019-06-10,
22095,2019-06-11,
22096,2019-06-11,
22097,2019-06-11,
22098,2019-06-11,
22099,2019-06-11,
22100,2019-06-11,
22101,2019-06-11,
22102,2019-06-12,
22103,2019-06-12,
22104,2019-06-12,
22105,2019-06-12,
22106,2019-06-12,
22107,2019-06-12,
22108,2019-06-13,
22109,2019-06-13,
22110,2019-06-13,
22111,2019-06-13,
22112,2019-06-13,
22113,2019-06-13,
22114,2019-06-14,
22115,2019-06-14,0.157
22116,2019-06-14,
22117,2019-06-14,
22118,2019-06-15,
22119,2019-06-15,
22120,2019-06-15,
22121,2019-06-15,
22122,2019-06-15,
22123,2019-06-15,
22124,2019-06-15,
22125,2019-06-15,
22126,2019-06-16,
22127,2019-06-16,
22128,2019-06-16,
22129,2019-06-16,
22130,2019-06-17,
22131,2019-06-17,
22132,2019-06-17,
22133,2019-06-17,
22134,2019-06-17,0.18558536585365853
22135,2019-06-17,
22136,2019-06-17,
22137,2019-06-17,
22138,2019-06-18,
22139,2019-06-18,
22140,2019-06-18,0.18875
22141,2019-06-18,
22142,2019-06-18,
22143,2019-06-19,
22144,2019-06-19,
22145,2019-06-19,
22146,2019-06-19,0.15815555555555558
22147,2019-06-19,
22148,2019-06-19,
22149,2019-06-19,
22150,2019-06-20,
22151,2019-06-20,
22152,2019-06-20,
22153,2019-06-20,
22154,2019-06-20,0.18222222222222223
22155,2019-06-20,
22156,2019-06-21,
22157,2019-06-21,
22158,2019-06-21,0.22014285714285714
22159,2019-06-21,
22160,2019-06-21,
22161,2019-06-22,
22162,2019-06-22,
22163,2019-06-22,
22164,2019-06-22,
22165,2019-06-22,
22166,2019-06-22,
22167,2019-06-23,
22168,2019-06-23,0.148
22169,2019-06-23,
22170,2019-06-23,
22171,2019-06-23,
22172,2019-06-24,
22173,2019-06-24,
22174,2019-06-24,
22175,2019-06-24,
22176,2019-06-24,0.19975609756097562
22177,2019-06-24,
22178,2019-06-24,
22179,2019-06-24,
22180,2019-06-25,
22181,2019-06-25,
22182,2019-06-25,
22183,2019-06-05,
22184,2019-06-07,
22185,2019-06-09,
22186,2019-06-10,
22187,2019-06-12,
22188,2019-06-14,
22189,2019-06-16,
22190,2019-06-18,
22191,2019-06-19,
22192,2019-06-22,
22193,2019-06-25,
22194,2019-06-26,
22195,2019-06-26,
22196,2019-06-26,
22197,2019-06-26,
22198,2019-06-26,0.49833333333333335
22199,2019-06-26,
22200,2019-06-26,
22201,2019-06-26,
22202,2019-06-27,
22203,2019-06-27,
22204,2019-06-27,
22205,2019-06-27,0.17133333333333334
22206,2019-06-27,
22207,2019-06-27,
22208,2019-06-28,
22209,2019-06-28,
22210,2019-06-28,
22211,2019-06-28,
22212,2019-06-28,
22213,2019-06-28,
22214,2019-06-28,
22215,2019-06-29,
22216,2019-06-29,
22217,2019-06-29,0.2562307692307692
22218,2019-06-29,
22219,2019-06-29,
22220,2019-06-30,
22221,2019-06-30,
22222,2019-06-30,
22223,2019-06-30,
22224,2019-06-30,
22225,2019-07-01,
22226,2019-07-01,
22227,2019-07-01,
22228,2019-07-01,0.19182857142857143
22229,2019-07-01,
22230,2019-07-01,
22231,2019-07-01,
22232,2019-07-02,
22233,2019-07-02,
22234,2019-07-02,
22235,2019-07-02,
22236,2019-07-02,
22237,2019-07-03,
22238,2019-07-03,
22239,2019-07-03,
22240,2019-07-03,0.20600000000000002
22241,2019-07-03,
22242,2019-07-03,
22243,2019-07-03,
22244,2019-07-04,
22245,2019-07-04,
22246,2019-07-04,
22247,2019-07-04,
22248,2019-07-04,
22249,2019-07-05,
22250,2019-07-05,
22251,2019-07-05,
22252,2019-07-05,0.12969999999999998
22253,2019-07-05,
22254,2019-07-05,
22255,2019-07-05,
22256,2019-07-05,
22257,2019-07-06,
22258,2019-07-06,
22259,2019-07-06,
22260,2019-07-06,0.1685
22261,2019-07-06,
22262,2019-07-07,
22263,2019-07-07,
22264,2019-07-07,
22265,2019-07-07,
22266,2019-07-07,
22267,2019-07-08,
22268,2019-07-08,
22269,2019-07-08,
22270,2019-07-08,
22271,2019-07-08,
22272,2019-07-08,
22273,2019-07-09,
22274,2019-07-09,
22275,2019-07-09,
22276,2019-07-09,
22277,2019-07-09,
22278,2019-07-09,
22279,2019-07-10,
22280,2019-07-10,
22281,2019-07-10,
22282,2019-07-10,0.2441111111111111
22283,2019-07-10,
22284,2019-07-10,
22285,2019-07-10,
22286,2019-07-11,
22287,2019-07-11,
22288,2019-07-11,
22289,2019-07-11,
22290,2019-07-11,
22291,2019-07-12,
22292,2019-07-12,
22293,2019-07-12,
22294,2019-07-12,0.2450857142857143
22295,2019-07-12,
22296,2019-07-12,
22297,2019-07-12,
22298,2019-07-13,
22299,2019-07-13,
22300,2019-07-13,
22301,2019-07-13,
22302,2019-07-13,0.1692
22303,2019-07-13,
22304,2019-07-14,
22305,2019-07-14,
22306,2019-07-14,
22307,2019-07-14,0.151625
22308,2019-07-14,
22309,2019-07-14,
22310,2019-07-14,
22311,2019-07-15,
22312,2019-07-15,
22313,2019-07-15,
22314,2019-06-25,
22315,2019-06-27,
22316,2019-06-29,
22317,2019-07-01,
22318,2019-07-03,
22319,2019-07-04,
22320,2019-07-06,
22321,2019-07-08,0.22531914893617022
22322,2019-07-10,
22323,2019-07-12,
22324,2019-07-15,
22325,2019-07-15,
22326,2019-07-16,
22327,2019-07-16,
22328,2019-07-16,
22329,2019-07-16,
22330,2019-07-16,
22331,2019-07-17,
22332,2019-07-17,
22333,2019-07-17,
22334,2019-07-17,
22335,2019-07-17,
22336,2019-07-17,
22337,2019-07-17,
22338,2019-07-18,
22339,2019-07-18,
22340,2019-07-18,
22341,2019-07-18,
22342,2019-07-18,
22343,2019-07-19,
22344,2019-07-19,
22345,2019-07-19,
22346,2019-07-19,
22347,2019-07-19,
22348,2019-07-19,
22349,2019-07-20,
22350,2019-07-20,
22351,2019-07-20,
22352,2019-07-20,0.244
22353,2019-07-20,
22354,2019-07-20,
22355,2019-07-21,
22356,2019-07-21,
22357,2019-07-21,0.297
22358,2019-07-21,
22359,2019-07-21,
22360,2019-07-21,
22361,2019-07-21,
22362,2019-07-22,
22363,2019-07-22,
22364,2019-07-22,
22365,2019-07-22,
22366,2019-07-22,0.2058
22367,2019-07-22,
22368,2019-07-23,
22369,2019-07-23,0.18
22370,2019-07-23,
22371,2019-07-23,
22372,2019-07-24,
22373,2019-07-24,
22374,2019-07-24,
22375,2019-07-24,0.27364102564102566
22376,2019-07-24,
22377,2019-07-24,
22378,2019-07-24,
22379,2019-07-25,
22380,2019-07-25,
22381,2019-07-25,
22382,2019-07-25,
22383,2019-07-25,
22384,2019-07-26,
22385,2019-07-26,
22386,2019-07-26,
22387,2019-07-26,
22388,2019-07-26,0.1647962085308057
22389,2019-07-26,
22390,2019-07-26,
22391,2019-07-27,
22392,2019-07-27,
22393,2019-07-27,
22394,2019-07-27,
22395,2019-07-27,
22396,2019-07-28,
22397,2019-07-28,
22398,2019-07-28,
22399,2019-07-28,
22400,2019-07-28,0.18420967741935484
22401,2019-07-28,
22402,2019-07-28,
22403,2019-07-29,
22404,2019-07-29,
22405,2019-07-29,
22406,2019-07-29,
22407,2019-07-29,
22408,2019-07-29,
22409,2019-07-29,
22410,2019-07-30,
22411,2019-07-30,
22412,2019-07-30,0.3155454545454546
22413,2019-07-30,
22414,2019-07-30,
22415,2019-07-30,
22416,2019-07-31,
22417,2019-07-31,
22418,2019-07-31,
22419,2019-07-31,0.3660612244897959
22420,2019-07-31,
22421,2019-07-31,
22422,2019-08-01,
22423,2019-08-01,
22424,2019-08-01,
22425,2019-08-01,
22426,2019-08-02,
22427,2019-08-02,
22428,2019-08-02,
22429,2019-08-02,
22430,2019-08-02,0.32076190476190475
22431,2019-08-02,
22432,2019-08-02,
22433,2019-08-02,
22434,2019-08-03,
22435,2019-08-03,
22436,2019-08-03,
22437,2019-08-03,
22438,2019-08-04,
22439,2019-08-04,
22440,2019-08-04,
22441,2019-08-04,0.490375
22442,2019-08-04,
22443,2019-08-04,
22444,2019-08-04,
22445,2019-07-15,0.2422
22446,2019-07-17,0.268
22447,2019-07-19,0.16309375
22448,2019-07-21,
22449,2019-07-23,
22450,2019-07-25,
22451,2019-07-26,
22452,2019-07-28,
22453,2019-07-30,
22454,2019-08-01,
22455,2019-08-05,
22456,2019-08-05,
22457,2019-08-05,
22458,2019-08-05,
22459,2019-08-05,
22460,2019-08-06,
22461,2019-08-06,
22462,2019-08-06,
22463,2019-08-06,
22464,2019-08-06,
22465,2019-08-06,
22466,2019-08-06,
22467,2019-08-07,
22468,2019-08-07,
22469,2019-08-07,
22470,2019-08-07,
22471,2019-08-07,0.337
22472,2019-08-07,
22473,2019-08-08,
22474,2019-08-08,
22475,2019-08-08,0.20275
22476,2019-08-08,
22477,2019-08-09,
22478,2019-08-09,
22479,2019-08-09,
22480,2019-08-09,0.25670731707317074
22481,2019-08-09,
22482,2019-08-09,
22483,2019-08-09,
22484,2019-08-10,
22485,2019-08-10,
22486,2019-08-10,
22487,2019-08-10,
22488,2019-08-10,
22489,2019-08-11,
22490,2019-08-11,
22491,2019-08-11,
22492,2019-08-11,
22493,2019-08-11,0.42524675324675326
22494,2019-08-11,
22495,2019-08-11,
22496,2019-08-11,
22497,2019-08-12,
22498,2019-08-12,
22499,2019-08-12,
22500,2019-08-12,
22501,2019-08-13,
22502,2019-08-13,
22503,2019-08-13,
22504,2019-08-13,
22505,2019-08-13,0.22746853146853147
22506,2019-08-13,
22507,2019-08-13,
22508,2019-08-13,
22509,2019-08-14,
22510,2019-08-14,
22511,2019-08-14,
22512,2019-08-14,0.85975
22513,2019-08-14,
22514,2019-08-14,
22515,2019-08-15,
22516,2019-08-15,
22517,2019-08-15,
22518,2019-08-15,
22519,2019-08-15,
22520,2019-08-15,
22521,2019-08-16,
22522,2019-08-16,
22523,2019-08-16,
22524,2019-08-16,0.426
22525,2019-08-16,
22526,2019-08-16,
22527,2019-08-17,
22528,2019-08-17,
22529,2019-08-17,
22530,2019-08-17,
22531,2019-08-17,
22532,2019-08-18,
22533,2019-08-18,
22534,2019-08-18,
22535,2019-08-18,0.24278571428571427
22536,2019-08-18,
22537,2019-08-18,
22538,2019-08-18,
22539,2019-08-19,
22540,2019-08-19,
22541,2019-08-19,
22542,2019-08-19,
22543,2019-08-20,
22544,2019-08-20,
22545,2019-08-20,
22546,2019-08-20,0.6085263157894737
22547,2019-08-20,
22548,2019-08-20,
22549,2019-08-20,
22550,2019-08-21,
22551,2019-08-21,
22552,2019-08-21,
22553,2019-08-21,
22554,2019-08-21,
22555,2019-08-22,
22556,2019-08-22,
22557,2019-08-22,
22558,2019-08-22,0.307
22559,2019-08-22,
22560,2019-08-22,
22561,2019-08-22,
22562,2019-08-22,
22563,2019-08-23,
22564,2019-08-23,
22565,2019-08-23,
22566,2019-08-23,
22567,2019-08-23,
22568,2019-08-24,
22569,2019-08-24,
22570,2019-08-24,
22571,2019-08-24,
22572,2019-08-24,
22573,2019-08-25,
22574,2019-08-25,
22575,2019-08-25,
22576,2019-08-05,
22577,2019-08-06,
22578,2019-08-08,
22579,2019-08-10,
22580,2019-08-12,
22581,2019-08-14,
22582,2019-08-15,
22583,2019-08-18,
22584,2019-08-19,
22585,2019-08-21,
22586,2019-08-25,
22587,2019-08-25,
22588,2019-08-25,
22589,2019-08-26,
22590,2019-08-26,
22591,2019-08-26,
22592,2019-08-26,
22593,2019-08-26,
22594,2019-08-26,
22595,2019-08-27,
22596,2019-08-27,
22597,2019-08-27,
22598,2019-08-27,0.10175757575757576
22599,2019-08-27,
22600,2019-08-27,
22601,2019-08-27,
22602,2019-08-28,
22603,2019-08-28,
22604,2019-08-28,
22605,2019-08-28,
22606,2019-08-28,
22607,2019-08-29,
22608,2019-08-29,
22609,2019-08-29,
22610,2019-08-29,0.28665384615384615
22611,2019-08-29,
22612,2019-08-29,
22613,2019-08-29,
22614,2019-08-30,
22615,2019-08-30,
22616,2019-08-30,
22617,2019-08-30,
22618,2019-08-30,
22619,2019-08-30,
22620,2019-08-31,
22621,2019-08-31,
22622,2019-08-31,
22623,2019-08-31,0.2705
22624,2019-08-31,
22625,2019-08-31,
22626,2019-08-31,
22627,2019-09-01,
22628,2019-09-01,
22629,2019-09-01,
22630,2019-09-01,
22631,2019-09-01,
22632,2019-09-02,
22633,2019-09-02,
22634,2019-09-02,
22635,2019-09-02,
22636,2019-09-02,
22637,2019-09-03,
22638,2019-09-03,
22639,2019-09-03,
22640,2019-09-03,
22641,2019-09-03,
22642,2019-09-03,
22643,2019-09-03,
22644,2019-09-04,
22645,2019-09-04,
22646,2019-09-04,
22647,2019-09-04,
22648,2019-09-04,
22649,2019-09-05,
22650,2019-09-05,
22651,2019-09-05,
22652,2019-09-05,
22653,2019-09-05,
22654,2019-09-05,
22655,2019-09-06,
22656,2019-09-06,
22657,2019-09-06,
22658,2019-09-06,
22659,2019-09-06,
22660,2019-09-06,
22661,2019-09-07,
22662,2019-09-07,
22663,2019-09-07,
22664,2019-09-07,
22665,2019-09-07,
22666,2019-09-07,
22667,2019-09-07,
22668,2019-09-08,
22669,2019-09-08,
22670,2019-09-08,
22671,2019-09-08,
22672,2019-09-08,
22673,2019-09-08,
22674,2019-09-09,
22675,2019-09-09,0.2445
22676,2019-09-09,
22677,2019-09-09,
22678,2019-09-10,
22679,2019-09-10,
22680,2019-09-10,
22681,2019-09-10,0.34425
22682,2019-09-10,
22683,2019-09-10,
22684,2019-09-10,
22685,2019-09-11,
22686,2019-09-11,
22687,2019-09-11,
22688,2019-09-11,
22689,2019-09-11,
22690,2019-09-12,
22691,2019-09-12,
22692,2019-09-12,
22693,2019-09-12,
22694,2019-09-12,0.27221951219512197
22695,2019-09-12,
22696,2019-09-13,
22697,2019-09-13,
22698,2019-09-13,
22699,2019-09-13,
22700,2019-09-13,
22701,2019-09-14,
22702,2019-09-14,
22703,2019-09-14,
22704,2019-09-14,
22705,2019-09-14,0.40136363636363637
22706,2019-09-14,
22707,2019-08-25,0.6076875
22708,2019-08-27,
22709,2019-08-29,
22710,2019-08-30,
22711,2019-09-01,0.41575
22712,2019-09-03,0.43942857142857145
22713,2019-09-05,0.29777777777777775
22714,2019-09-07,
22715,2019-09-09,
22716,2019-09-11,
22717,2019-09-14,
22718,2019-09-15,
22719,2019-09-15,
22720,2019-09-15,
22721,2019-09-15,
22722,2019-09-15,
22723,2019-09-15,
22724,2019-09-15,
22725,2019-09-16,
22726,2019-09-16,
22727,2019-09-16,
22728,2019-09-16,
22729,2019-09-16,
22730,2019-09-16,
22731,2019-09-17,
22732,2019-09-17,
22733,2019-09-17,
22734,2019-09-17,
22735,2019-09-17,
22736,2019-09-17,
22737,2019-09-18,
22738,2019-09-18,0.429
22739,2019-09-18,
22740,2019-09-18,
22741,2019-09-19,
22742,2019-09-19,
22743,2019-09-19,
22744,2019-09-19,
22745,2019-09-19,0.33347058823529413
22746,2019-09-19,
22747,2019-09-19,
22748,2019-09-19,
22749,2019-09-20,
22750,2019-09-20,
22751,2019-09-20,
22752,2019-09-20,
22753,2019-09-21,
22754,2019-09-21,
22755,2019-09-21,
22756,2019-09-21,0.324
22757,2019-09-21,
22758,2019-09-21,
22759,2019-09-21,
22760,2019-09-22,
22761,2019-09-22,
22762,2019-09-22,0.2638333333333333
22763,2019-09-22,
22764,2019-09-22,
22765,2019-09-23,
22766,2019-09-23,
22767,2019-09-23,
22768,2019-09-23,0.329
22769,2019-09-23,
22770,2019-09-23,
22771,2019-09-23,
22772,2019-09-24,
22773,2019-09-24,
22774,2019-09-24,
22775,2019-09-24,
22776,2019-09-24,
22777,2019-09-24,
22778,2019-09-25,
22779,2019-09-25,
22780,2019-09-25,0.47300000000000003
22781,2019-09-25,
22782,2019-09-25,
22783,2019-09-26,
22784,2019-09-26,
22785,2019-09-26,0.2972
22786,2019-09-26,
22787,2019-09-26,
22788,2019-09-26,
22789,2019-09-27,
22790,2019-09-27,
22791,2019-09-27,
22792,2019-09-27,
22793,2019-09-27,
22794,2019-09-28,
22795,2019-09-28,
22796,2019-09-28,
22797,2019-09-28,
22798,2019-09-28,0.3096666666666667
22799,2019-09-28,
22800,2019-09-28,
22801,2019-09-28,
22802,2019-09-29,
22803,2019-09-29,
22804,2019-09-29,
22805,2019-09-29,
22806,2019-09-30,
22807,2019-09-30,
22808,2019-09-30,
22809,2019-09-30,
22810,2019-09-30,0.3719574468085106
22811,2019-09-30,
22812,2019-09-30,
22813,2019-09-30,
22814,2019-10-01,
22815,2019-10-01,
22816,2019-10-01,
22817,2019-10-01,
22818,2019-10-01,
22819,2019-10-01,
22820,2019-10-02,
22821,2019-10-02,
22822,2019-10-02,
22823,2019-10-02,
22824,2019-10-03,
22825,2019-10-03,
22826,2019-10-03,
22827,2019-10-03,
22828,2019-10-03,
22829,2019-10-04,
22830,2019-10-04,
22831,2019-10-04,
22832,2019-10-04,
22833,2019-10-04,
22834,2019-10-05,
22835,2019-10-05,
22836,2019-10-05,
22837,2019-10-05,
22838,2019-09-14,
22839,2019-09-16,
22840,2019-09-18,
22841,2019-09-20,
22842,2019-09-22,
22843,2019-09-23,
22844,2019-09-26,
22845,2019-09-27,
22846,2019-09-29,
22847,2019-10-01,
22848,2019-10-05,
22849,2019-10-05,
22850,2019-10-05,
22851,2019-10-06,
22852,2019-10-06,
22853,2019-10-06,
22854,2019-10-06,
22855,2019-10-06,
22856,2019-10-07,
22857,2019-10-07,
22858,2019-10-07,
22859,2019-10-07,0.5628787878787879
22860,2019-10-07,
22861,2019-10-07,
22862,2019-10-07,
22863,2019-10-08,
22864,2019-10-08,
22865,2019-10-08,
22866,2019-10-08,
22867,2019-10-08,
22868,2019-10-08,
22869,2019-10-09,
22870,2019-10-09,
22871,2019-10-09,0.434
22872,2019-10-09,
22873,2019-10-09,
22874,2019-10-09,
22875,2019-10-09,
22876,2019-10-10,
22877,2019-10-10,
22878,2019-10-10,
22879,2019-10-10,
22880,2019-10-10,
22881,2019-10-11,
22882,2019-10-11,
22883,2019-10-11,
22884,2019-10-11,
22885,2019-10-11,
22886,2019-10-12,
22887,2019-10-12,
22888,2019-10-12,
22889,2019-10-12,
22890,2019-10-12,
22891,2019-10-12,
22892,2019-10-13,
22893,2019-10-13,
22894,2019-10-13,
22895,2019-10-13,
22896,2019-10-13,
22897,2019-10-13,
22898,2019-10-14,
22899,2019-10-14,
22900,2019-10-14,
22901,2019-10-14,
22902,2019-10-14,
22903,2019-10-14,
22904,2019-10-14,
22905,2019-10-15,
22906,2019-10-15,
22907,2019-10-15,
22908,2019-10-15,
22909,2019-10-15,
22910,2019-10-16,
22911,2019-10-16,
22912,2019-10-16,
22913,2019-10-16,
22914,2019-10-16,
22915,2019-10-16,
22916,2019-10-16,
22917,2019-10-17,
22918,2019-10-17,
22919,2019-10-17,
22920,2019-10-17,
22921,2019-10-17,
22922,2019-10-17,
22923,2019-10-17,
22924,2019-10-18,
22925,2019-10-18,
22926,2019-10-18,
22927,2019-10-18,
22928,2019-10-18,
22929,2019-10-18,
22930,2019-10-19,
22931,2019-10-19,
22932,2019-10-19,
22933,2019-10-19,
22934,2019-10-19,
22935,2019-10-19,
22936,2019-10-20,
22937,2019-10-20,
22938,2019-10-20,
22939,2019-10-20,
22940,2019-10-21,
22941,2019-10-21,
22942,2019-10-21,
22943,2019-10-21,
22944,2019-10-21,
22945,2019-10-21,
22946,2019-10-21,
22947,2019-10-22,
22948,2019-10-22,
22949,2019-10-22,
22950,2019-10-22,
22951,2019-10-22,
22952,2019-10-23,
22953,2019-10-23,
22954,2019-10-23,
22955,2019-10-23,
22956,2019-10-23,0.37542857142857144
22957,2019-10-23,
22958,2019-10-23,
22959,2019-10-24,
22960,2019-10-24,
22961,2019-10-24,
22962,2019-10-24,
22963,2019-10-24,
22964,2019-10-24,
22965,2019-10-25,
22966,2019-10-25,
22967,2019-10-25,
22968,2019-10-25,
22969,2019-10-05,0.374
22970,2019-10-07,
22971,2019-10-09,
22972,2019-10-10,
22973,2019-10-12,
22974,2019-10-14,
22975,2019-10-16,0.3645
22976,2019-10-18,
22977,2019-10-20,
22978,2019-10-21,
22979,2019-10-25,
22980,2019-10-25,
22981,2019-10-25,
22982,2019-10-26,
22983,2019-10-26,
22984,2019-10-26,
22985,2019-10-26,
22986,2019-10-26,0.453
22987,2019-10-26,
22988,2019-10-27,
22989,2019-10-27,
22990,2019-10-27,
22991,2019-10-27,
22992,2019-10-28,
22993,2019-10-28,
22994,2019-10-28,
22995,2019-10-28,
22996,2019-10-28,
22997,2019-10-28,
22998,2019-10-28,
22999,2019-10-29,
23000,2019-10-29,
23001,2019-10-29,
23002,2019-10-29,
23003,2019-10-29,
23004,2019-10-30,
23005,2019-10-30,
23006,2019-10-30,
23007,2019-10-30,
23008,2019-10-30,
23009,2019-10-30,
23010,2019-10-30,
23011,2019-10-30,
23012,2019-10-31,
23013,2019-10-31,
23014,2019-10-31,
23015,2019-10-31,
23016,2019-11-01,
23017,2019-11-01,
23018,2019-11-01,
23019,2019-11-01,
23020,2019-11-01,
23021,2019-11-01,
23022,2019-11-01,
23023,2019-11-02,
23024,2019-11-02,
23025,2019-11-02,
23026,2019-11-02,
23027,2019-11-02,
23028,2019-11-02,
23029,2019-11-02,
23030,2019-11-03,
23031,2019-11-03,
23032,2019-11-03,
23033,2019-11-03,0.539
23034,2019-11-03,
23035,2019-11-03,
23036,2019-11-04,
23037,2019-11-04,
23038,2019-11-04,
23039,2019-11-04,0.5375
23040,2019-11-04,
23041,2019-11-04,
23042,2019-11-05,
23043,2019-11-05,
23044,2019-11-05,
23045,2019-11-05,
23046,2019-11-06,
23047,2019-11-06,
23048,2019-11-06,
23049,2019-11-06,
23050,2019-11-06,0.48790909090909096
23051,2019-11-06,
23052,2019-11-06,
23053,2019-11-06,
23054,2019-11-07,
23055,2019-11-07,
23056,2019-11-07,
23057,2019-11-07,
23058,2019-11-08,
23059,2019-11-08,
23060,2019-11-08,
23061,2019-11-08,
23062,2019-11-08,
23063,2019-11-08,
23064,2019-11-08,
23065,2019-11-09,
23066,2019-11-09,
23067,2019-11-09,
23068,2019-11-09,
23069,2019-11-09,
23070,2019-11-10,
23071,2019-11-10,
23072,2019-11-10,
23073,2019-11-10,0.6274
23074,2019-11-10,
23075,2019-11-10,
23076,2019-11-10,
23077,2019-11-10,
23078,2019-11-11,
23079,2019-11-11,
23080,2019-11-11,
23081,2019-11-11,
23082,2019-11-11,
23083,2019-11-12,
23084,2019-11-12,
23085,2019-11-12,
23086,2019-11-12,
23087,2019-11-12,
23088,2019-11-13,
23089,2019-11-13,
23090,2019-11-13,
23091,2019-11-13,
23092,2019-11-13,
23093,2019-11-13,
23094,2019-11-14,
23095,2019-11-14,
23096,2019-11-14,
23097,2019-11-14,
23098,2019-11-14,
23099,2019-11-14,
23100,2019-10-25,
23101,2019-10-27,0.3675
23102,2019-10-29,
23103,2019-10-31,
23104,2019-11-01,
23105,2019-11-03,
23106,2019-11-05,
23107,2019-11-07,
23108,2019-11-09,
23109,2019-11-11,
23110,2019-11-15,
23111,2019-11-15,
23112,2019-11-15,
23113,2019-11-15,0.3656842105263158
23114,2019-11-15,
23115,2019-11-15,
23116,2019-11-15,
23117,2019-11-16,
23118,2019-11-16,
23119,2019-11-16,
23120,2019-11-16,
23121,2019-11-17,
23122,2019-11-17,
23123,2019-11-17,
23124,2019-11-17,
23125,2019-11-17,
23126,2019-11-17,
23127,2019-11-17,
23128,2019-11-17,
23129,2019-11-18,
23130,2019-11-18,
23131,2019-11-18,
23132,2019-11-18,
23133,2019-11-18,
23134,2019-11-18,
23135,2019-11-19,
23136,2019-11-19,
23137,2019-11-19,
23138,2019-11-19,0.22475
23139,2019-11-19,
23140,2019-11-19,
23141,2019-11-19,
23142,2019-11-20,
23143,2019-11-20,
23144,2019-11-20,0.20395833333333335
23145,2019-11-20,
23146,2019-11-20,
23147,2019-11-21,
23148,2019-11-21,
23149,2019-11-21,
23150,2019-11-21,
23151,2019-11-21,
23152,2019-11-22,
23153,2019-11-22,
23154,2019-11-22,
23155,2019-11-22,
23156,2019-11-22,
23157,2019-11-22,
23158,2019-11-22,
23159,2019-11-23,
23160,2019-11-23,
23161,2019-11-23,
23162,2019-11-23,
23163,2019-11-23,
23164,2019-11-24,
23165,2019-11-24,
23166,2019-11-24,0.14271428571428574
23167,2019-11-24,
23168,2019-11-24,
23169,2019-11-24,
23170,2019-11-25,
23171,2019-11-25,
23172,2019-11-25,
23173,2019-11-25,
23174,2019-11-25,
23175,2019-11-25,
23176,2019-11-26,
23177,2019-11-26,
23178,2019-11-26,0.32689999999999997
23179,2019-11-26,
23180,2019-11-26,
23181,2019-11-26,
23182,2019-11-26,
23183,2019-11-27,
23184,2019-11-27,
23185,2019-11-27,
23186,2019-11-27,
23187,2019-11-27,
23188,2019-11-28,
23189,2019-11-28,
23190,2019-11-28,
23191,2019-11-28,
23192,2019-11-28,
23193,2019-11-29,
23194,2019-11-29,
23195,2019-11-29,
23196,2019-11-29,0.369
23197,2019-11-29,
23198,2019-11-29,
23199,2019-11-30,
23200,2019-11-30,
23201,2019-11-30,
23202,2019-11-30,
23203,2019-11-30,
23204,2019-11-30,
23205,2019-12-01,
23206,2019-12-01,
23207,2019-12-01,
23208,2019-12-01,
23209,2019-12-01,
23210,2019-12-01,
23211,2019-12-02,
23212,2019-12-02,
23213,2019-12-02,
23214,2019-12-02,
23215,2019-12-02,
23216,2019-12-03,
23217,2019-12-03,
23218,2019-12-03,
23219,2019-12-03,
23220,2019-12-03,
23221,2019-12-03,
23222,2019-12-03,
23223,2019-12-04,
23224,2019-12-04,
23225,2019-12-04,
23226,2019-12-04,
23227,2019-12-04,0.296
23228,2019-12-04,
23229,2019-12-04,
23230,2019-12-05,
23231,2019-11-15,
23232,2019-11-16,
23233,2019-11-18,
23234,2019-11-20,
23235,2019-11-22,
23236,2019-11-24,
23237,2019-11-26,
23238,2019-11-27,
23239,2019-11-29,
23240,2019-12-01,0.41028947368421054
23241,2019-12-05,
23242,2019-12-05,
23243,2019-12-05,
23244,2019-12-05,
23245,2019-12-05,
23246,2019-12-06,
23247,2019-12-06,
23248,2019-12-06,
23249,2019-12-06,
23250,2019-12-06,
23251,2019-12-06,
23252,2019-12-07,
23253,2019-12-07,
23254,2019-12-07,
23255,2019-12-07,
23256,2019-12-07,
23257,2019-12-08,
23258,2019-12-08,
23259,2019-12-08,
23260,2019-12-08,
23261,2019-12-08,
23262,2019-12-08,
23263,2019-12-08,
23264,2019-12-09,
23265,2019-12-09,
23266,2019-12-09,
23267,2019-12-09,
23268,2019-12-09,
23269,2019-12-10,
23270,2019-12-10,
